Timestamp,anomaly_score
2022-04-28 13:56:00,0.6655859732351681
2022-04-28 13:58:00,0.6644061552033755
2022-04-28 14:00:00,0.6671904462236119
2022-04-28 14:02:00,0.6718433254324624
2022-04-28 14:04:00,0.6724609403448851
2022-04-28 14:06:00,0.6705547098431537
2022-04-28 14:08:00,0.6645116922454894
2022-04-28 14:10:00,0.6645141414688414
2022-04-28 14:12:00,0.6657928994932673
2022-04-28 14:14:00,0.671858039133581
2022-04-28 14:16:00,0.6728454174009991
2022-04-28 14:18:00,0.6703067744601512
2022-04-28 14:20:00,0.6547188626260155
2022-04-28 14:22:00,0.651154804783497
2022-04-28 14:24:00,0.6712852528847223
2022-04-28 14:26:00,0.6643964634234334
2022-04-28 14:28:00,0.6688259863772087
2022-04-28 14:30:00,0.6682301997443779
2022-04-28 14:32:00,0.6605425524838692
2022-04-28 14:34:00,0.6626095610235937
2022-04-28 14:36:00,0.6652572086408016
2022-04-28 14:38:00,0.6651599842685731
2022-04-28 14:40:00,0.65129990652664
2022-04-28 14:42:00,0.6575494154373763
2022-04-28 14:44:00,0.6599558221836734
2022-04-28 14:46:00,0.6698498324344915
2022-04-28 14:48:00,0.6654131415598151
2022-04-28 14:50:00,0.6664153082983674
2022-04-28 14:52:00,0.6526813473935555
2022-04-28 14:54:00,0.6581512846024468
2022-04-28 14:56:00,0.6572128217579609
2022-04-28 14:58:00,0.6642549344294697
2022-04-28 15:00:00,0.6454873000866614
2022-04-28 15:02:00,0.6564015082588541
2022-04-28 15:04:00,0.6396265356014186
2022-04-28 15:06:00,0.6530299690566189
2022-04-28 15:08:00,0.6485175863734344
2022-04-28 15:10:00,0.6450837497714477
2022-04-28 15:12:00,0.6440547631203737
2022-04-28 15:14:00,0.6491566887171699
2022-04-28 15:16:00,0.6516708021022573
2022-04-28 15:18:00,0.6403511603297215
2022-04-28 15:20:00,0.6435183993867257
2022-04-28 15:22:00,0.6504550494167849
2022-04-28 15:24:00,0.6443632142643234
2022-04-28 15:26:00,0.6492894382496265
2022-04-28 15:28:00,0.6338286119617313
2022-04-28 15:30:00,0.6330330485656378
2022-04-28 15:32:00,0.6435467876971235
2022-04-28 15:34:00,0.638853263139589
2022-04-28 15:36:00,0.6424534577174573
2022-04-28 15:38:00,0.6352528158452073
2022-04-28 15:40:00,0.6333369047339581
2022-04-28 15:42:00,0.6327557565234645
2022-04-28 15:44:00,0.626621218887952
2022-04-28 15:46:00,0.6320394175769288
2022-04-28 15:48:00,0.6249013667759121
2022-04-28 15:50:00,0.627241979772827
2022-04-28 15:52:00,0.6155085677407623
2022-04-28 15:54:00,0.6107559479923543
2022-04-28 15:56:00,0.6058659110719653
2022-04-28 15:58:00,0.611854194780861
2022-04-28 16:00:00,0.6079538885661678
2022-04-28 16:02:00,0.5955934908660866
2022-04-28 16:04:00,0.5927088910041024
2022-04-28 16:06:00,0.5944967760717532
2022-04-28 16:08:00,0.5974712705234673
2022-04-28 16:10:00,0.5967762313230486
2022-04-28 16:12:00,0.5835298349561588
2022-04-28 16:14:00,0.5938639345293534
2022-04-28 16:16:00,0.6239105518458617
2022-04-28 16:18:00,0.5892404545080414
2022-04-28 16:20:00,0.5958268238612525
2022-04-28 16:22:00,0.5951109827912546
2022-04-28 16:24:00,0.6270694456853905
2022-04-28 16:26:00,0.58708371980305
2022-04-28 16:28:00,0.5903919749671278
2022-04-28 16:30:00,0.5762983712989939
2022-04-28 16:32:00,0.6023243172162546
2022-04-28 16:34:00,0.5792882539659079
2022-04-28 16:36:00,0.5783257954058082
2022-04-28 16:38:00,0.5821773847847977
2022-04-28 16:40:00,0.5824520460166206
2022-04-28 16:42:00,0.5868950415770914
2022-04-28 16:44:00,0.593524811727361
2022-04-28 16:46:00,0.5863495335451635
2022-04-28 16:48:00,0.5843157907858351
2022-04-28 16:50:00,0.5947592061362087
2022-04-28 16:52:00,0.5880313154275463
2022-04-28 16:54:00,0.6072370727034198
2022-04-28 16:56:00,0.5956933025619437
2022-04-28 16:58:00,0.5957159148935333
2022-04-28 17:00:00,0.5716149036192744
2022-04-28 17:02:00,0.5694097292086525
2022-04-28 17:04:00,0.5705359580772199
2022-04-28 17:06:00,0.572236055420548
2022-04-28 17:08:00,0.5671296290257152
2022-04-28 17:10:00,0.5511796130792783
2022-04-28 17:12:00,0.5507263532739851
2022-04-28 17:14:00,0.5377796862181984
2022-04-28 17:16:00,0.5360985952545843
2022-04-28 17:18:00,0.5336592599312382
2022-04-28 17:20:00,0.5349464338141863
2022-04-28 17:22:00,0.5314158706028651
2022-04-28 17:24:00,0.5243396950588233
2022-04-28 17:26:00,0.5386209464036533
2022-04-28 17:28:00,0.5443199675037997
2022-04-28 17:30:00,0.5093104139082176
2022-04-28 17:32:00,0.5053578890468715
2022-04-28 17:34:00,0.5067477441349546
2022-04-28 17:36:00,0.5034733758924181
2022-04-28 17:38:00,0.5013252655519663
2022-04-28 17:40:00,0.4990104422558552
2022-04-28 17:42:00,0.49291698039943355
2022-04-28 17:44:00,0.4955492948081388
2022-04-28 17:46:00,0.48913669579881525
