Timestamp,anomaly_score
2022-04-27 15:32:00,0.6570413555276998
2022-04-27 15:34:00,0.6402356641041006
2022-04-27 15:36:00,0.6667323640965139
2022-04-27 15:38:00,0.6385122723405017
2022-04-27 15:40:00,0.6466480493206016
2022-04-27 15:42:00,0.5943256800504133
2022-04-27 15:44:00,0.6211370850839055
2022-04-27 15:46:00,0.6093779544124518
2022-04-27 15:48:00,0.6328317069906167
2022-04-27 15:50:00,0.5818667658210201
2022-04-27 15:52:00,0.5690580293977746
2022-04-27 15:54:00,0.6083588828272747
2022-04-27 15:56:00,0.5617512961107306
2022-04-27 15:58:00,0.5861172117736584
2022-04-27 16:00:00,0.5768157101889736
2022-04-27 16:02:00,0.5815975808293199
2022-04-27 16:04:00,0.5690617407529205
2022-04-27 16:06:00,0.5575717312535549
2022-04-27 16:08:00,0.5847497321007105
2022-04-27 16:10:00,0.5482210960965048
2022-04-27 16:12:00,0.5423379730450822
2022-04-27 16:14:00,0.5521375756649702
2022-04-27 16:16:00,0.5608401785252476
2022-04-27 16:18:00,0.5399780241491473
2022-04-27 16:20:00,0.5599505759907814
2022-04-27 16:22:00,0.5655875935022119
2022-04-27 16:24:00,0.585571164191711
2022-04-27 16:26:00,0.5514449426796583
2022-04-27 16:28:00,0.5398111759912394
2022-04-27 16:30:00,0.5410811571276894
2022-04-27 16:32:00,0.5459311274043792
2022-04-27 16:34:00,0.542147209983605
2022-04-27 16:36:00,0.5418216020869197
2022-04-27 16:38:00,0.5336759164567674
2022-04-27 16:40:00,0.5335475971596624
2022-04-27 16:42:00,0.5311859078215289
2022-04-27 16:44:00,0.5474063454109761
2022-04-27 16:46:00,0.5371486758139881
2022-04-27 16:48:00,0.5588795723961735
2022-04-27 16:50:00,0.5554681995748642
2022-04-27 16:52:00,0.5718142197217209
2022-04-27 16:54:00,0.5656528045535723
2022-04-27 16:56:00,0.5743965998767335
2022-04-27 16:58:00,0.5848138048775252
2022-04-27 17:00:00,0.5869216962331365
2022-04-27 17:02:00,0.5702531183464309
2022-04-27 17:04:00,0.5726902886868803
2022-04-27 17:06:00,0.5823523735596347
2022-04-27 17:08:00,0.551322969081267
2022-04-27 17:10:00,0.5756243519882847
2022-04-27 17:12:00,0.5611303457913762
2022-04-27 17:14:00,0.5418430955505522
2022-04-27 17:16:00,0.5436941703723459
2022-04-27 17:18:00,0.5466113477953808
2022-04-27 17:20:00,0.5349680260225093
2022-04-27 17:22:00,0.5266664327588279
2022-04-27 17:24:00,0.5195959984783732
2022-04-27 17:26:00,0.5281035242382953
2022-04-27 17:28:00,0.5560295764702862
